Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-10-19,139.9,142.19,139.38,140.08,8682717.0,0.0,1.0,139.41040110811696,141.6923869446973,138.8922209181511,139.58977117387437,8682717.0
2018-10-18,142.46,142.46,137.95,139.29,10219412.0,0.0,1.0,141.96144204333342,141.96144204333342,137.46722539574506,138.80253588527242,10219412.0
2018-10-17,142.34,142.86,140.73,142.45,9170646.0,0.0,1.0,141.84186199949514,142.36004218946098,140.23749641133165,141.95147703968019,9170646.0
2018-10-16,138.71,142.14,138.68,141.74,11052661.0,0.0,1.0,138.22456567338745,141.64256192643134,138.19467066242788,141.24396178030378,11052661.0
2018-10-15,139.9,140.06,137.22,137.23,7952379.0,0.0,1.0,139.41040110811696,139.56984116656798,136.73978012906227,136.74974513271545,7952379.0
2018-10-12,138.48,140.98,137.43,140.06,12990854.0,0.0,1.0,137.9953705893641,140.4866215026614,136.94904520577924,139.56984116656798,12990854.0
2018-10-11,134.09,137.24,132.26,133.73,15657170.0,0.0,1.0,133.62073398561404,136.75971013636865,131.7971383170804,133.26199385409922,15657170.0
2018-10-10,142.57,142.6885,135.21,135.52,15441221.0,0.0,1.0,142.07105708351847,142.18914237680877,134.73681439477124,135.0457295080201,15441221.0
2018-10-09,141.46,143.29,141.12,142.31,10798114.0,0.0,1.0,140.9649416780145,142.78853734654808,140.62613155380606,141.81196698853557,10798114.0
2018-10-08,145.01,145.01,140.18,141.89,11636004.0,0.0,1.0,144.50251797489665,144.50251797489665,139.68942121040627,141.3934368351016,11636004.0
2018-10-05,146.64,147.41,144.4,145.36,7085008.0,0.0,1.0,146.12681357036647,146.89411885166206,143.8946527520521,144.8512931027583,7085008.0
2018-10-04,149.18,149.28,146.1,146.76,9208050.0,0.0,1.0,148.65792449827654,148.75757453480844,145.58870337309426,146.24639361420475,9208050.0
2018-10-03,150.71,150.71,149.19,149.37,7521101.0,0.0,1.0,150.1825700572145,150.1825700572145,148.66788950192972,148.84725956768713,7521101.0
2018-10-02,150.84,150.84,149.17,149.67,8047511.0,0.0,1.0,150.31211510470595,150.31211510470595,148.64795949462334,149.1462096772828,8047511.0
2018-10-01,150.89,151.56,150.61,150.79,9802609.0,0.0,1.0,150.36194012297187,151.02959536773557,150.08292002068262,150.26229008644,9802609.0
2018-09-28,149.81,150.37,149.55,150.09,6032660.0,0.0,1.0,149.28571972842747,149.84375993300606,149.02662963344454,149.56473983071677,6032660.0
2018-09-27,149.9,150.64,149.562,150.02,5868564.0,0.0,1.0,149.37540476130619,150.11281503164216,149.03858763782839,149.49498480514444,5868564.0
2018-09-26,150.0,150.42,149.04,149.27,5852436.0,0.0,1.0,149.47505479783806,149.893584951272,148.51841444713187,148.74760953115526,5852436.0
2018-09-25,149.71,149.96,149.1,149.58,4230721.0,0.0,1.0,149.18606969189557,149.4351947832253,148.57820446905103,149.05652464440413,4230721.0
2018-09-24,149.16,149.65,147.27,149.11,6705699.0,0.0,1.0,148.63799449097016,149.12627966997644,146.75460880051742,148.58816947270424,6705699.0
2018-09-21,149.95,150.26,149.35,150.05,15628075.0,0.0,1.0,149.4252297795721,149.73414489282098,148.82732956038075,149.524879816104,15628075.0
2018-09-20,147.99,149.485,147.2,149.24,7172740.0,0.0,1.0,147.47208906354703,148.96185710969883,146.68485377494508,148.7177145201957,7172740.0
2018-09-19,148.28,148.82,147.251,147.42,7432335.0,0.0,1.0,147.76107416948952,148.29918436676172,146.73567529357635,146.90408385531524,7432335.0
2018-09-18,146.2,148.0897,145.95,147.63,5692191.0,0.0,1.0,145.68835340962616,147.5714401499693,145.43922831829641,147.1133489320322,5692191.0
2018-09-17,147.83,147.9,145.83,146.18,7703869.0,0.0,1.0,147.312649005096,147.38240403066834,145.31964827445816,145.6684234023198,7703869.0
2018-09-14,147.91,148.37,147.35,147.84,4928283.0,0.0,1.0,147.39236903432152,147.8507592023682,146.8343288297429,147.32261400874918,4928283.0
2018-09-13,147.15,148.065,147.09,147.63,5774122.0,0.0,1.0,146.63502875667913,147.54682659094595,146.57523873476,147.1133489320322,5774122.0
2018-09-12,145.85,146.8,145.0733,146.57,6964135.0,0.0,1.0,145.33957828176455,146.28625362881752,144.56559644802132,146.05705854479416,6964135.0
2018-09-11,143.46,145.52,143.25,145.49,9896017.0,0.0,1.0,142.95794240865231,145.01073316120932,142.74867733193534,144.98083815024972,9896017.0
2018-09-10,144.13,144.44,143.21,144.08,5362684.0,0.0,1.0,143.62559765341598,143.93451276666485,142.7088173173226,143.57577263515006,5362684.0
2018-09-07,143.99,144.44,142.75,143.2,13626316.0,0.0,1.0,143.48608760227137,143.93451276666485,142.25042714927588,142.6988523136694,13626316.0
2018-09-06,143.29,144.7,142.54,144.5,9588493.0,0.0,1.0,142.78853734654808,144.19360286164778,142.0411620725589,143.994302788584,9588493.0
2018-09-05,147.0,147.82,142.55,142.67,11360619.0,0.0,1.0,146.4855537018813,147.3026840014428,142.0511270762121,142.17070712005037,11360619.0
2018-09-04,146.93,147.86,146.6669,147.8,7638076.0,0.0,1.0,146.41579867630898,147.34254401605557,146.15361943019357,147.28275399413644,7638076.0
2018-08-31,146.74,147.64,146.5,146.89,5785368.0,0.0,1.0,146.2264636068984,147.1233139356854,145.98730351922183,146.3759386616962,5785368.0
2018-08-30,146.82,147.71,146.36,146.74,7804590.0,0.0,1.0,146.30618363612388,147.19306896125775,145.8477934680772,146.2264636068984,7804590.0
2018-08-29,145.46,147.2999,145.42,147.03,5191970.0,0.0,1.0,144.95094313929016,146.78440416144045,144.9110831246774,146.51544871284088,5191970.0
2018-08-28,145.63,146.17,144.87,145.2,4926036.0,0.0,1.0,145.12034820139436,145.65845839866657,144.363007923752,144.69185304430724,4926036.0
2018-08-27,144.99,145.6,144.71,145.4,7191243.0,0.0,1.0,144.48258796759026,145.0904531904348,144.20356786530098,144.89115311737103,7191243.0
2018-08-24,142.32,144.38,142.32,144.2,5712937.0,0.0,1.0,141.82193199218875,143.87472274474572,141.82193199218875,143.6953526789883,5712937.0
2018-08-23,141.01,142.445,140.77,142.1,4427093.0,0.0,1.0,140.51651651362096,141.9464945378536,140.27735642594445,141.60270191181857,4427093.0
2018-08-22,139.85,141.53,139.85,141.14,4191668.0,0.0,1.0,139.360576089851,141.0346967035868,139.360576089851,140.64606156111242,4191668.0
2018-08-21,141.0,141.4574,139.8,140.04,6852819.0,0.0,1.0,140.50655150996778,140.96235077706464,139.3107510715851,139.5499111592616,6852819.0
2018-08-20,141.54,141.6,140.7,140.94,4662168.0,0.0,1.0,141.04466170723998,141.1044517291591,140.20760140037208,140.44676148804865,4662168.0
2018-08-17,140.78,141.71,140.565,141.33,7697720.0,0.0,1.0,140.28732142959763,141.2140667693442,140.07307385105403,140.83539663052304,7697720.0
2018-08-16,141.07,141.49,140.42,140.65,5930638.0,0.21,1.0,140.57630653554008,140.99483668897406,139.92858129808278,140.15777638210616,5930638.0
2018-08-15,140.35,140.69,138.84,139.92,5288739.0,0.0,1.0,139.65031886432342,139.9886238761786,138.14784660579028,139.22246252580072,5288739.0
2018-08-14,140.3,140.99,139.88,140.76,5888918.0,0.0,1.0,139.60056812728592,140.28712829840373,139.18266193617072,140.0582749080311,5888918.0
2018-08-13,140.53,141.24,139.83,140.21,4817496.0,0.0,1.0,139.82942151765852,140.53588198359134,139.13291119913322,139.5110168006184,4817496.0
2018-08-10,139.88,140.7401,139.25,139.73,6523759.0,0.0,1.0,139.18266193617072,140.0384741146902,138.55580264949796,139.03340972505816,6523759.0
2018-08-09,140.73,141.24,139.9,140.01,5679260.0,0.0,1.0,140.0284244658086,140.53588198359134,139.20256223098573,139.31201385246828,5679260.0
2018-08-08,139.98,140.99,139.83,140.68,5389451.0,0.0,1.0,139.28216341024577,140.28712829840373,139.13291119913322,139.9786737287711,5389451.0
2018-08-07,139.98,140.69,139.8726,140.28,10034500.0,0.0,1.0,139.28216341024577,139.9886238761786,139.1752988270892,139.5806678324709,10034500.0
2018-08-06,139.65,140.26,139.05,139.71,5143228.0,0.0,1.0,138.95380854579813,139.5607675376559,138.35679970134788,139.01350943024318,5143228.0
2018-08-03,139.29,139.86,137.94,139.82,4617652.0,0.0,1.0,138.59560323912797,139.16276164135573,137.2523333391149,139.1229610517257,4617652.0
2018-08-02,137.45,139.19,137.0,138.92,12299201.0,0.0,1.0,136.76477611614717,138.49610176505294,136.31701948280948,138.22744778505032,12299201.0
2018-08-01,137.74,138.735,137.41,138.25,7087681.0,0.0,1.0,137.05333039096482,138.0433700580115,136.72497552651714,137.56078790874753,7087681.0
2018-07-31,137.13,138.02,135.63,136.74,7680634.0,0.0,1.0,136.44637139910702,137.33193451837494,134.95384928798137,136.05831565021438,7680634.0
2018-07-30,140.13,140.42,135.31,136.48,12812351.0,0.0,1.0,139.43141562135833,139.71996989617594,134.63544457094125,135.79961181761925,12812351.0
