,Date,Open,High,Low,Close,Volume,Dividend
989,2015-06-02,68.73,69.46,68.01,69.04,4457718.0,0.0
988,2015-06-03,69.26,69.5,68.89,68.95,4906437.0,0.0
987,2015-06-04,68.63,69.145,68.025,68.21,6460018.0,0.0
986,2015-06-05,68.29,68.6998,68.0,68.37,4413051.0,0.0
985,2015-06-08,68.19,68.29,67.62,67.68,4864250.0,0.0
984,2015-06-09,67.67,68.09,67.5283,67.95,4439728.0,0.0
983,2015-06-10,68.22,69.67,68.11,69.63,6807778.0,0.0
982,2015-06-11,69.7,70.02,69.4152,69.64,5238730.0,0.0
981,2015-06-12,69.43,69.7383,69.02,69.33,4900741.0,0.0
980,2015-06-15,68.72,68.99,68.17,68.57,5995111.0,0.0
979,2015-06-16,68.45,69.17,68.2903,69.01,5937366.0,0.0
978,2015-06-17,69.11,69.41,68.51100000000001,68.75,7818293.0,0.0
977,2015-06-18,68.9,69.84,68.88,69.5,7596581.0,0.0
976,2015-06-19,69.27,69.33,68.48,68.69,8669927.0,0.0
975,2015-06-22,69.32,69.44,68.9,69.09,5499313.0,0.0
974,2015-06-23,69.1,69.5899,69.09,69.42,3888705.0,0.0
973,2015-06-24,69.11,69.4,68.76,68.86,4670345.0,0.0
972,2015-06-25,69.38,69.38,68.51,68.62,4704990.0,0.0
971,2015-06-26,68.7,69.21,68.41,68.75,7025589.0,0.0
970,2015-06-29,67.99,68.49,66.69,66.72,9705745.0,0.0
969,2015-06-30,67.34,67.48,66.76,67.15,6811014.0,0.0
968,2015-07-01,67.94,68.3,67.53,67.85,6260775.0,0.0
967,2015-07-02,68.15,68.32,67.62,68.24,5053044.0,0.0
966,2015-07-06,67.55,68.12,67.36,68.12,5270623.0,0.0
965,2015-07-07,68.11,68.2,66.53,67.77,6500716.0,0.0
964,2015-07-08,67.01,67.32,66.65,66.73,5973457.0,0.0
963,2015-07-09,67.65,67.9399,67.02,67.05,4837767.0,0.0
962,2015-07-10,67.98,68.54,67.91,68.42,5109961.0,0.0
961,2015-07-13,69.05,69.6,68.83,69.52,6832321.0,0.0
960,2015-07-14,69.97,70.3,69.47,70.1,5634114.0,0.0
