,Date,Open,High,Low,Close,Volume,Dividend
1093,2014-12-31,196.65,196.83,193.77,193.83,1566780.0,0.0
1092,2015-01-02,195.3,195.73,192.7001,194.41,1877498.0,0.0
1091,2015-01-05,193.06,194.04,187.48,188.34,3417017.0,0.0
1090,2015-01-06,188.3,188.65900000000002,183.93,184.53,3430666.0,0.0
1089,2015-01-07,186.85,187.99,185.77,187.28,1896744.0,0.0
1088,2015-01-08,189.35,190.82,189.25,190.27,1953237.0,0.0
1087,2015-01-09,190.48,191.31,186.96,187.35,1942594.0,0.0
1086,2015-01-12,187.36,187.53,184.11,185.07,2083868.0,0.0
1085,2015-01-13,186.58,189.375,183.37,184.93,2747022.0,0.0
1084,2015-01-14,181.18,182.51,178.1,180.23,5204532.0,0.0
1083,2015-01-15,180.18,181.6,177.5,178.49,3145103.0,0.0
1082,2015-01-16,176.73,180.1,174.06,177.23,5124104.0,0.0
1081,2015-01-20,177.57,178.33,174.23,175.63,3607421.0,0.0
1080,2015-01-21,174.55,178.39,172.82,177.15,3736831.0,0.0
1079,2015-01-22,178.81,182.59,177.25,182.04,6228147.0,0.0
1078,2015-01-23,181.43,182.98,180.42,180.49,3123379.0,0.0
1077,2015-01-26,178.72,180.99,178.06,180.42,2736479.0,0.0
1076,2015-01-27,177.24,178.64,176.3,176.49,3335640.0,0.0
1075,2015-01-28,177.73,177.97,172.97,173.05,3016978.0,0.0
1074,2015-01-29,173.18,176.3,173.07,175.99,2420945.0,0.0
1073,2015-01-30,174.13,175.69,172.32,172.41,3036872.0,0.0
1072,2015-02-02,172.99,175.6,172.26,175.49,2974905.0,0.0
1071,2015-02-03,176.01,180.48,175.91,180.24,3766909.0,0.0
1070,2015-02-04,178.72,180.71,178.53,178.78,2980241.0,0.0
1069,2015-02-05,179.44,181.6,179.23,180.77,2434290.0,0.0
1068,2015-02-06,182.05,184.62,181.14,183.43,3250893.0,0.0
1067,2015-02-09,181.69,182.95,181.15,182.22,2421753.0,0.0
1066,2015-02-10,183.35,184.8,182.35,184.56,2556334.0,0.0
1065,2015-02-11,184.07,188.19,183.75,187.65,4079632.0,0.0
1064,2015-02-12,188.25,190.0,187.4,189.78,3086685.0,0.0
1063,2015-02-13,189.87,191.33,188.34,189.0,2720401.0,0.0
1062,2015-02-17,188.78,190.63,188.31,190.02,2123317.0,0.0
1061,2015-02-18,189.54,190.035,187.82,188.67,1850421.0,0.0
1060,2015-02-19,187.68,189.85,187.27,189.11,1470372.0,0.0
1059,2015-02-20,188.35,191.64,187.05,191.51,2317113.0,0.0
1058,2015-02-23,190.74,190.74,189.27,190.31,1689132.0,0.0
1057,2015-02-24,190.03,193.28,189.68,192.22,2627289.0,0.0
1056,2015-02-25,191.55,192.45,190.46,191.72,2775703.0,0.0
1055,2015-02-26,190.51,192.47,190.0,192.2,2449262.0,0.6
1054,2015-02-27,191.19,192.5,189.79,189.79,2572381.0,0.0
1053,2015-03-02,190.0,191.92,189.78,191.79,1659394.0,0.0
1052,2015-03-03,190.7,192.87,190.57,191.27,1487567.0,0.0
